orig_video_id,new_video_id
V_eba7a74cd8444d9a942c826a727eed5a,31211
V_6f76c111558e4c9baa04439969c00c7f,14678
V_3472a65fa6c64a3585753c995804603d,6893
V_6dd175038ce142478a4fae24dbb4960a,14450
V_3174cac324a349649602ea98f8b4ba20,6503
V_13706d058da94eae908334d00d518979,2611
V_f01171fa5f544e2180fa4c80465cb476,31797
V_f22abffcfee846dc800e27964ae0cbd9,32078
V_a1b40ca0abc34c6abc4be7abefa765d4,21528
V_6a03ee8b529c47529607d8b32f62c988,13969
V_2eb81b1ce0b1434dbfe03a927cce7388,6126
V_0e94db25caa045e5b569d43e32c25582,1930
V_9eb867d996ca4f7693176435ff788f2a,20732
V_c91ea28375864b8c80fcb6191602c32e,26746
V_53f4b86c85824f4981a6518b8091e4f1,11000
V_9533a8d871d54c4e92a4a77c73b92724,19526
V_3e7d5cfe567b42fc8e9e03760ab4a6cf,8186
V_e834d0b3a55b44809a7b77f5fe342598,30763
V_25e84dc3f2ab4b85b676443e710f8ebd,5048
V_a69bf5b7d30140d99250239fbac988ea,22151
V_c500d87b05b54308b7cdecaf9b05b35b,26212
V_e4cf475fc2cf422cbe2b44dd23858be8,30337
V_3d42fe6390e14196bdced4b391d1f7b4,8034
V_e76e12ca276b458b82a598383cb3e585,30685
V_074b79c63ed947498524859492d1a5a6,947
V_cfb33e688cbc4139924ca91f25171ed7,27610
V_c89ec73e47fe4382873fbc5f533017b3,26673
V_6a699d9eacec42789c578863222d88b7,14014
V_01daed9ef70847928b3de5d785d9be59,236
V_93c4c1184c11408399fd06fd5848db9c,19334
V_9bacc2945cbd48ddbb1124afe43a7d49,20350
V_a780b5eaf5a14e2cb3015827ba5d7c61,22284
V_5e3b79d0c7a64d7f9520b0c4ba2f3bef,12393
V_f5feb47d9f3d4233a3e98ca5ae65f347,32585
V_9c51588a852c4de592acb64e2cfcf0fc,20429
V_927673bd3e2e4e1caab35c5ece0fa64a,19173
V_236b2d22ea9845e6bda6c86fcd3a9230,4715
V_592752e4fd2f469dbc939f259099ca56,11714
V_ae946ed56d9648709b41a287e62699fc,23231
V_8ff6a5bddbab473194b1cd1c97bd5379,18852
V_f89cdcb4529840c8ae574330202a66e5,32927
V_c6f1a075561e447dbe93ca66ff7172c1,26450
V_31cff088e9ad4b06ba009bfe99ae9421,6557
V_bba6aaf0068c4337b363ba8d1160d1bd,24959
V_7fae1b2a01214ffc9ac2897424276cad,16753
V_3f88df9424de40429e13d3b5e35a5d74,8331
V_6d50bc9133c24e8b874bb94faed36541,14375
V_8a835bdf40c847b58b80e49cc304f7db,18170
V_e978788dabf84ea3a216e2a39837ac67,30931
V_9da14e14c445424eb39794b361aaf4fe,20591
V_78bc258fbc224d40a0599fa2de8a684b,15895
V_V7-5_Parallel-Axis_Theorem,21268
V_b5d31bded36b4775916fec3c06110816,24199
V_568f7393de8e455582b13ed2a40abe19,11353
V_6c1fe72535b44776945bcc0e11206d2d,14232
V_8b82e3ec3c9b4a34af365c947df70ef1,18315
V_e235f6fc2c4d4642b1a23eb967ded015,29966
V_c5d63038f3d64a96afa326f0b02d6781,26311
V_7b6186e51fd64163bdecd7d1b50a7575,16240
V_22b107a9dcd94ea8aaed72f9a9dc7a8e,4622
V_ba08e0148b894280aa502d471c00f200,24742
V_f3b739ff13e74db48e3c1b3101954996,32278
V_2d26d09e3cc045d4a4f96906db732c1f,5927
V_b6b89d41e99c40e686f106857a5b4aac,24317
V_5c1fce58aeee4ed192caa005f416b5ad,12098
V_652e1c07d6174a988c5302ab421d81b8,13356
V_00e9abf00f224006b87c624611daefa8,106
V_c4f973b1d1cd462dbf7da28d364928c5,26207
V_8e705123fd5d442da0b7e70dde14baa2,18673
V_09503bb20a024df58843dffa636d12f4,1218
V_29ad827b6450428280255210f94d8e28,5504
V_7159e19b52df477eb4e25ece25c1bfa7,14932
V_1f68e34a65304cbda465e7ff3343305e,4194
V_689993a316014c39a895cf3fa63c96c7,13794
V_a3936a31433a41249029d1d6efde3580,21769
V_4dcfa8f5b59f4ffb96fe51eae0d1341b,10182
V_4216ce1f6f14414bac1c2dde67ee02f8,8679
V_8ed27cf3b564403d8cc11a23a1a8059d,18710
V_2383568b3ea14067a136f3b974ed1a30,4727
V_f942d727dd614728a69663010a97897a,33021
V_3484ffd601ae4629be2dcdc44c1e8459,6901
V_6f4309d27afd466a9d8276c8c94ea5d3,14651
V_6c18768450b540ccade2418e13134aaa,14229
V_616d3f13bcac446180cc604d36856afd,12831
V_142fc0a208ed4385b9ce30d9004a33d4,2719
V_4bd1e00d5e37419b8311a20657e019ce,9939
V_162f1f8dd4f0424ab9e391e1cc3d07d6,2984
V_f013e174cb854ffc9a15d661d5ae7452,31798
V_12733b9728744221bb11ed4c609eafff,2471
V_ede654b6608245cdb81ae194f84e8cff,31501
V_2d7e9fc04add403db6eab8ae5902ab95,5970
V_2dc71e95493a4f78853ebf11e1153c02,6005
V_6b25879498084363824246be1615d348,14104
V_525be5d6f7354bf5a5f8cfd2e57b9e0b,10795
V_842d5f03df614233b76f34fd5c91308f,17334
V_345812c414614b8e88f2c24f2ce6a1ad,6876
V_44aa4588d33f4d1f9d8d5497e0790e80,9025
V_37739dba83e14290a0a0055f5f890ca9,7276
V_0264e2e95570499a9de7403591234a6f,321
V_7ce7ab0b7d4948ad80e32e8fbd283280,16438
V_f662299175084713b26b07b52ffcc261,32633
V_7c545a790ad54a7a8058ae832eeae3f0,16365
V_ffcdd630863a431aa69b1d28e94fd501,33900
V_d4d9e01809914a9982ef0b0f109602c1,28267
V_bfe46982f1f04b83b1f3cd09bf4d2487,25555
V_b7e8b309790a48dab7491199105db5a3,24468
V_8b1aea3bb9304d788b686b953404fdfb,18251
V_b098e5981bce4e1680dacba37dc13453,23508
V_8c1c986350b2400fb7d95cf16733ebb6,18389
V_53b778384dbe47c988681d388758cafa,10976
V_daea7e3ee0844a288717e84700bacc4d,29021
V_2d7af5e4a23a459eb6ebff5b975bf9e2,5967
V_41efd8e4f7184f23b24ff487f508e455,8652
V_860e9c41db034a06959149803561d138,17601
V_4c30b37e3be7455ea130f78531c61a06,9980
V_9e565cf170c849a38a778cceeb682e13,20672
V_83c3392564384e12b7cb265c02016ccd,17279
V_612b1c8077af43679fd31d4dbdd68182,12797
V_7827863e54554d4b9584d018d97f82c3,15819
V_bd95a98a6a0b40bb895c2074ac001df3,25221
V_95bcc2ff713c4b8280612ae59c09e1a6,19602
V_4f6bfe5e8c35453f8ac2d5bd40cdc843,10399
V_8ea0cc793cb3441788af4f430bffd5bb,18692
V_404a692675594285a0cde4ff23fc2b84,8428
V_a91594c440ad43548ea6fcbaa492a1e7,22519
V_02fe28d8e1e34f00bc7869eb80402847,393
V_ace162dfd2474c79ba68238deb28478a,23024
V_af75c02703be42299f3c10776ab69021,23340
V_0f923cefe6dc44fdbd31f5d2db1c99b4,2084
V_22fda06fc0b047e8a78112fbd4d7b1bf,4662
V_6bd5fbf61dd94de58314e565adad439a,14210
V_218921366347436495f18c9ab912449b,4473
V_a431720b1a88443f9816a9651ec7d6f6,21854
V_851203fdb6b9402f8c5c1186ecee56b7,17456
V_fa816301591b483b894edf999cbc609b,33197
V_d94bc3ce3f674feeb2aa69b80531faf9,28817
V_981d37d6dd144f8e9b9cd0eb9163787f,19897
V_0e9efde9d7cb457a97a86ffff8315d75,1935
V_e369d7b40f554f44a15e849cf3d61ff8,30133
V_3923f26213aa49d884b0f41ca4347f4d,7484
V_9c4c0b5732c149d4b5c5fed26a4fd5ae,20426
V_936c69071fbc429e913257b0b4841f88,19293
V_9ceb3d76b37f4fb19fa321bbb7bf6414,20509
V_b26144452c11468ea943bcdb67da1848,23744
V_0d4a266d85804b69b445a01261f16f95,1740
V_278da56cac514566b67e60d80b139013,5251
V_611857f7608c434597fc36e47b4f233b,12787
V_9c16073dae384d8da0d4afdb09c17a57,20399
V_6903e0437795429fa910a355a2f50369,13846
V_b84f0c5ef0fc4517bb7b82d180c6998d,24524
V_fb7c9f7afbb243899930eff23bb73e9a,33318
V_1b9f8d367f6247a29813ef62e1f0ba09,3682
V_cfaa110e61e6406698e90d56167d79de,27605
V_5bcc8f8b3fde453db351183d26032fa5,12052
V_cc8880589caf46ca95a2214c419f1c3f,27152
V_355dca46f2234fd5979c890563e22120,7005
V_92abb7d440b44ca38b43bef2a3cfb75f,19197
V_3c0b9e5df160427fb7d237e5baaf2e24,7873
V_f8d1422dd7824727a350b8e18c683f6f,32954
V_ca4f0d35a696471c98a35b61b0a8767a,26887
V_27892ff2ea9b44c28517431642eba055,5245
V_a118b86f75b140768878679fcbef3d70,21451
V_a8bc836f18a24649a40e59e2b852b2c6,22468
V_a7e60fd042ec4036ab25f79a0f59bbb8,22348
V_bd9222847c10493ba3f2047ed366f94c,25220
V_c8125cfe128743649fc6198c82271266,26619
V_408003bba9cd40bba9a734879ec52af8,8453
V_17d0b9547860453bb1900087da144884,3190
V_e8742b737a6c4371864006eb2da851e1,30795
V_352ee4a6bcf64212891169264a5978dd,6987
V_bed49eb3b9e54b09ac2f941d7d3fcfca,25396
V_3eeebdb7309c4e538da68f55c48fe767,8247
V_e6db723269444385aa3dc3441d925793,30601
V_afdcf2d6d9bf4862b2495f09478fbb91,23395
V_533e2d2363d745f99066986ddc9699de,10909
V_52d62e4af8284952821db51142f760c6,10851
V_1f361e5e6b334dac9445d63dcdbfaf49,4174
V_03389a63ae574cb7b78c4966a869a62c,424
V_f0c070386b8348dcb2be5ebdeea898d7,31888
V_d175d364c2964123a7c013ada36ea364,27832
V_7afc97f4a51e4768822ca9e28abacb2e,16191
V_1f376155852b4cf7b7a6f7850e7bd7e6,4175
V_9d992eb0f15b424fbd99eac80de3999f,20585
V_090b51d6c5ac4c1fb855c9162d8cf6c2,1181
V_ef078dde59054e2bb0b82c9c6ae34cd0,31658
V_27872af03705411dba94ae60b256613d,5242
V_cdb2b0b261e24849a6a34a23bcc1820f,27335
V_580deb5b950c428ba547741280d20e5a,11554
V_641d4c0ebcfb4c0e91d153da8afc1723,13233
V_e21ffbfcb95642cfb031f39e32759aae,29953
V_907ee0381dde4278afefae31eeba0b79,18932
V_8abd1c65dfa74f47bd0fc6b38be6da95,18201
V_5a23952ddc2642aeae36cc743a2c0f22,11840
V_8f2ed7e35e5f4fd295fef1637beaea7c,18762
V_c38488f4ac7b4b6fbcafb051d9a09dab,26022
V_addc8f743a7e4988bea2b7b46cc1e334,23139
V_031ea34190f84458a0c8f72fec360641,411
V_27c6b982d7a9486b930b404232514684,5279
V_dba9edb4052d49ef81eddb8265ab57df,29117
V_57d31e073e914cbc97ce62e78c707261,11528
V_9b7a35524e3743e197cd8b72a3cf3420,20316
V_ef50d5a115fb45ed80aa351a559d0988,31705
V_13c6380d61c746d3b0c8bcb1ecacfc1e,2660
V_6c37a19a86d7442ab807dabc94f6b046,14243
V_f77e2d88dca94c92b6f66a511e41cf7c,32788
V_58cc44d0e606428bba1bd9c978f6f689,11659
V_558c3ddf2f724c2d9e7e9f2a775d7c06,11214
V_0e6daca3cfce4b44be9bae3071b1cd25,1910
V_1efe362656b243d782a20ea2387daf23,4139
V_c1cb2b628088493b801df68f76f16e66,25805
V_1cab8dd81d0c49549abbb388d58c5810,3801
V_c07d64628f6e499ebbef8a7522db9387,25633
V_0e56cf42663648bc971f52f26261ee39,1896
V_6f24b0fd6e9d4fe9a89c01fab0af248a,14639
V_27d2314d28ac47a3810a02a551ff5546,5282
V_f23e6aacd80b45d7a629464bbd177e55,32091
V_d4b2ff1e365c4fd0a13ff4f3fe58cf2f,28245
V_3266653f98294aeba5136087e83255b0,6622
V_c8a7278ce086470f8f1c1c3bbaaf10a4,26681
V_c48ed71ece154eaab0219a8f2b9ed746,26147
V_9afcad387e2246ea935f23cbd9eab052,20252
V_cc9d9ae90d42478199bed92e6e2f73c2,27167
V_65d278af17254bcbaa99d3901b19db31,13430
V_cdc90a7f53c847e1b281d5653fde814a,27347
V_576d02a38ea34a9fb1cf929a11682313,11466
V_5d782f63e07b47c3b1a54ba8127baeef,12283
V_98a2fff734bf47c7a79354203a34f4ab,19959
V_cfeaac661b874ae7a23dbf4ad04b01f9,27632
V_37cde72c91914199a6fd81fc02412fd7,7313
V_8b15b9fc47fd43469c901e4820e38f78,18248
V_ebd7055b086f4f0387eb399710e29bc1,31233
V_184a01fa3adf4fdaa46d4a5528d4c613,3255
V_a754e3a974374c279a4929c90d5613aa,22260
V_874a88a036c34b6c99f0516490683a5c,17755
V_74bd0b6e484647a082c862e9fa0ef1fd,15383
V_f7d6ce88d6e5431f8ff61abe97030f95,32828
V_305b7efb96594392aa05f17751190a1a,6354
V_c3133d279dc345e2960d1c2159a83513,25966
V_ab85d0a5eb1546649234848dd23bed56,22828
V_8ca6d866843942a6b19ff6bbe1681ace,18452
V_a81935af9dc34afa8e1ec297bf9c102b,22376
V_f31ea67e225b49a6b87f51e794bcb0ac,32198
V_253abafb21384f20a307a4c8b4cf3cf6,4949
V_0090e812e6c74a658761ec2a9ca00a8b,62
V_df910b708eb54c9a811c6a7e19b22f8b,29622
V_690474eac7884a5b9bc103b7eee50051,13847
V_b7b83b51422046cb81b757b8fb9c875a,24445
V_8dff58bc04a5434292218a8d01a27174,18627
V_54586f30ba3148098b9fde504c5f3ec7,11049
V_387b4e6b2664481f921690b40ed4f5d0,7391
V_066fbacb06b047a18f8cfaaaff76c4d2,839
V_1a783ac750844defbe015a06962567c1,3541
V_cc4e3e7895a9486391b88cb7a25b6f72,27129
V_72553d0316a24e7b94d4cffa0682e9d5,15055
V_f03b6de481214cb0a08325ca62309f1c,31817
V_898edc4cc14b45349b332b27d1614d7d,18039
V_8fc0cccee9e24ba29399d4a398a3d719,18833
V_7f77aed2b68b49d19ab63e298a4ddb5d,16735
V_8c8674b815b642e8a0d9ba238d9003e8,18435
V_b8291882f1ad47339f48b11458942359,24500
V_a1f9a5dcf46d46b0a5943bb0e43f8741,21553
V_223e9e60545e4b03981787e0522de714,4564
V_b5f3aaa841364c8cab0c7137ee702050,24217
V_c627bb840f0043a3a4c2e9becc5f35cd,26360
V_a7b79bdf50374d45bc43ee59d590cc2f,22321
V_855a68e9d2644eaaa84dfa0623aff028,17497
V_32cdf291e9d24b70be53b6203a9bb5da,6680
V_2e08dfeb3ca24e1fa4d61aa4237b2fe9,6043
V_981a980508ed4c39b952bca32b9a0524,19894
V_8caed3f3707a47c9ad3f6045e199f9f7,18456
V_5ca304baec8b49afb08d67aa59ed3f47,12167
V_f8f890313c7b4b4f80b32cdaffe2a6b2,32975
V_34782dde4a7348ebace7ea2389f5d6f7,6897
V_67a677cb599c41a7a2bfab8574f3864a,13676
V_21b1009e1e19430d876cfb12d9cf8a52,4497
V_aea57d8fb4ed49bca17d984d1daed088,23242
V_fed3005927f44073b30679a0dce8e5fb,33772
V_89781c1fb6014cccbe913381b59a17c8,18020
V_dbe30869f76446b48be5e5436065a9bd,29153
V_45442cabaebf4828808b33411df4e2bf,9103
V_4047eda5eb6849f980839b31b359a2f9,8427
V_cf3f713bd3644fd896f7ffefcd698771,27539
V_f823c897bc7e40eeb2600398950028ae,32864
V_43a5713eb23b49c6931d13466375003b,8877
V_17c6ef8a55094f9e87d25bd4070b6463,3184
V_20670a3e142c40b2afa7185a6fbabdd4,4328
V_d038ed99051947e2a060085f8f848971,27666
V_1a2b24d6782f45f4954528e35756621f,3502
V_d02057aadfcb4c62b696232027836c66,27655
V_023ce892994c444990b0ef402ad746e9,297
V_fce6156637e74ed3b4322eaa63e1d425,33495
V_87ce9d0942c64b7eb2b553a0a0ee8326,17829
V_3f7bf5ddb7b94f6da561b7497347a014,8326
V_66ead5dca95a4009ad724ddb5a247531,13580
V_9ea57bf67c754fc0bbd1959fc8434412,20717
V_0479a1c224024e74a8c63f34f8c3ee49,578
V_64af45f38874437ea9c63207421f05f5,13305
V_bf08f955626e432fafcfa7e7a33471c2,25419
V_661a07f4361342898df4f8e6852aebed,13474
V_2282a7d41caf441c9f9c20eb5448a8b9,4597
V_782039c91cdc40bea3ff599700a88eb6,15813
V_a07496a482d245f48683b4b664d68834,21357
V_2eec6d07c12d424f8d500f0551a0ad1a,6153
V_1ac926e19fad46ea86204f8fc2a095e1,3589
V_8fa6d097bc824753ad25ffcafe702b87,18820
V_1a502ce7557846bf8a4b1b26b8ee99e5,3523
V_f9f0727d127441f08c729fc1848d8023,33130
V_1d0793af017a4304a2fc1051cf9f8119,3861
V_06646fc245a248d09e09b1e32053d1bf,833
V_5f1dcafefa5a4a9b98682939ac93c183,12511
V_045405aa21e74f34904478df97635f95,552
V_d2943ef00ab4474eb9f7ffe3ee2a674a,27991
V_ae510009cd894a5dba48dfff59eee5f1,23198
V_821039b88a05441b8ba9af808833c286,17044
V_85f056b805c44170beaa75f61b3e8fcc,17577
V_9e1c1cda0b6a4c0ebeb143e1e223d900,20640
V_79e68372ff554c179b5fc6eced0702b0,16037
V_8ff363e7182048529c957b14bffc3ed2,18850
V_a4531a4e77d94e5aa296c85432da1396,21867
V_510bce80c6894bb49f133018c29cb2c8,10615
V_f2c624211eab48b7ad96990094642156,32159
V_d3a0604f1fe74335b27d05323ccc495d,28117
V_17a5511f7e7f47aa982040fdbe94a334,3169
V_f859919ab7f74394ac3b9312b332207e,32894
V_c6dc75cb30ce40d49c7aca348fe8234f,26438
V_a145ffa5f05d4da7a7b6f8eb2e578705,21470
V_cba7f0da324b452eb366e658f65b9d5c,27040
V_dfc21204491a44b8a0d5c8772fd0d40f,29651
V_5287c640161a4ff6a18e96a8a7f4ecc3,10811
V_2203c2e2d0534e2f8e8429205d980086,4534
V_65badbda84cd48ceb8f62b743eea0b11,13411
V_abc4785ca9b848a0af3c36134a0c8450,22858
V_2a6ee58e9d844fdeba4e096c3ec547a7,5610
V_45eac1fa9039491da3234b4ec063a3cd,9194
V_99a53e8b49b44d1d8cba611d0a830dd4,20070
V_a03089f8e7554f9b831bc25ea3388a38,21316
V_a0145382bae1400a8335950441003026,21304
V_1b38780fca214e8192a8a3cd5ae3b08f,3639
V_b6f041beed674ac5a11668e1575d85df,24350
V_34178d4b9dc546879371e5120229dd88,6845
V_cf01419a5b53406b853a04f1737afe7c,27504
V_e62d0015afc4446a96c7140abc6e5693,30510
V_2fb515832797494f8c10c68469e2e92c,6262
V_f084ae0b5b694197a4f6c62826431db8,31855
V_b99bf04809a44fd0a1abbb59a4f5c452,24685
V_4cb48a2963824334b74f65a7cfdb7961,10041
V_e57fdd0c55cb4ef79bc4ddcd1e6eab69,30434
V_73e697b44cfe49db9883a3e725701ea7,15261
V_b526db303ed4405aa3ee428652cce9bd,24114
V_322a50e1bcf54e05869619e4385e3619,6584
V_1790c4c7696143f4ba61ed5303a215f3,3158
V_83d4eadc071d4d7dad21ea8da4cc61f0,17293
V_a96c93ef5cb142369ab9417d88e67bce,22565
V_543f1cb1b13f4fe781f5b785e50bc490,11035
V_f22bbdcf83204f5d9aa1906ec622fee1,32079
V_85501f8b1999411ea8b81e6bcb2965bb,17491
V_4eb202e3fa2342408eb857cb132ff98b,10299
V_95efd5a036394a3eab74090a727af2e3,19632
V_0db7a2401f8248e7a5c24e1412c2a83d,1806
V_100540e46ee047298c95996cc1b6ff01,2159
V_b6e7f383ef964111920dac36649329be,24347
V_3e104be0d7c84a68b08b3183a6549429,8149
V_0ae6d2941cbf4862950150e899305212,1435
V_c5c0ae36deab4bf5816261132960963f,26302
V_272eb505dab44e56850f4dc15437ae11,5195
V_74abe5e7087842ae937b7afdcf522f65,15373
V_f771694d22244002a7d0bf87d93bc9b1,32782
V_1ebcae12e18a488cb061a6eeac6389eb,4097
V_fa8575a54ab3482bb6173de57e874cbb,33201
V_24f845b7eeb5437790290c7ffbc7011e,4911
V_fb0512c810064c4ea0fe09fc258e5d64,33263
V_e8505b63f7c240d5b0173a68c0708fd0,30782
V_97ee1353eaaa4b0c89b1abef01a61432,19874
V_7284d59cf890458ea2d008801ffebe37,15082
V_d15e75bf01e34b6ab0c67d03a40c4388,27820
V_c96fb4662c2242c598f00caaa5bf5bd1,26792
V_f2136a79b32a424093bdb6bff114a087,32068
V_70b036aca9794a69b3e1adff61f994ca,14839
V_db9796de89e6494ab28a877b79c5f3b0,29109
V_4e229e996d4241888e3be38c8644296c,10231
V_6109cac6595f4dd6bbd6ee6d8c536435,12779
V_4dce224337eb447282c65d8922fab723,10181
V_6a603533db94454aa047f9fdcee3e485,14010
V_49afa12310d3404ea3261ebf7620d31b,9680
V_85d2675c27d74490a39f22ce327fac8d,17563
V_4c0b2a960ae04118b5984aea8120ed3c,9963
V_ef9f197484c24d57b63af3f2414b899e,31737
V_e1ad7eaa0d4d4b508d0801f59dd0f890,29893
V_1e3e79c691864230a86f960a9189bc9b,4038
V_92b7a92140df4699bbf1cfbd2fed4208,19199
V_f1a8c91b80654da895bfc31aed6d2d09,32006
V_cd708aaf05fc4c4d815f322c615823e4,27306
V_9f85908ea27d4a22aad8298f5817e85b,20837
V_3dbc0fefd0e8403f83ebb149320412ed,8109
V_25b350e991ad425d802c7af556c17e4f,5013
V_a9978e9d05c949cfb06426bc7702d9f9,22587
V_369cab3a24e646fe9d9f8359af257477,7156
V_80f25732379449f7adb70d4812401ce8,16901
V_28c5a9cc6d5e43358232dd0807ca5989,5401
V_04eeff1ef5ee4cc0a3b0846340dd082c,634
V_f34956d0981b4f2db4092cbf238e29f7,32225
V_daa33b550c67420096ea68b10d3d80e3,28974
V_83e6fc36b3dc44628f199eda2bb0901f,17300
V_0e56645b3f3c4edb86ac36e4ee1a19d2,1895
V_5db43e70621d4d31beebd06ec35cbe9c,12312
V_adfb03d724fb42cfada706c129cd43a8,23156
V_2b41103a9ae04b4788200057f09e8fea,5700
V_34de74b197f6475faeb7d6dc4b190669,6953
V_967e2621b2254d34b84e849fc76c53d5,19708
V_410b525dfeba4c4b9baaf1ea4ead90d5,8532
V_408aff930fee48ef8caa075e5350b82f,8463
V_85e90c30108b45dfbd5f5cfa7a8fd69b,17571
V_1ad088caeb354df587abf6f0e7003aad,3592
V_04b303590ea04d68b5346b967c00c7be,603
V_2b8beef53e1247649e55806f4c8403d7,5735
V_bb19ff21f21e421a8d1c7b505f6eb44b,24886
V_7c74f041042b45cf9267edc63be23e10,16389
V_6b91486aff8d4720afcf0027d88ce843,14178
V_a9354cd71874476fbe54d54e93e8f8a3,22534
V_4a846436eb434cb9b3288b3f02496146,9768
V_d89b7db71fc04a4e81e3ba392a9d0d71,28748
V_a22dc96ecd0c41bfb38758191f604e40,21573
V_187561e77d42416289e4e2d6bd016aa7,3282
V_d0cea1b9bcef492c88ee12da8e8e32f3,27737
V_76f1dde284a74d34b3fd9303161943a2,15655
V_56077bd65ab040b3ae431e4a7d113057,11286
V_5e921c61ca5b408c9e36fa673ae77f9f,12438
V_6958377191d84dc5829460423c23d944,13895
V_14d83d869e5047bb885cb06998088eb5,2802
V_735d8ab265f14bcfa0b1ebd7ee819f35,15187
V_c85369b1b54846a38fea16175f76e426,26642
V_113bf5b88aff4a91bfedb5e9e7083c21,2313
V_62ffaf80dcdf4697a3b2f34d6676926e,13065
V_175e55c757a04469b5667ec40618e404,3131
V_ea502fc7201b40a79213108c63b7c83a,31056
V_6b353899021546759702b838794dae70,14113
V_a4df162c037c4fabb5f5d37efcb24c3f,21926
V_9c630d59bad94273a0d9593b056484a1,20438
V_721acc5025eb49fdae38042d438331e0,15027
V_92f6fd3012c247faac5fb92261177fd5,19226
V_83052af2d3b84588bbb8823b0e9f7177,17171
V_2f485ab50ee54aecaaa8e8c3b417be5c,6196
V_4727175cf0ef40f58cd17a606962e85f,9348
V_b306988ff89c4bf29ebf3cda7b6137e1,23822
V_bdb9121e3ad64f3795086a9ebe692e19,25243
V_522504c9cd6f4cba82588a6c92d714b6,10771
V_8b2e6105ed864953b8e598e4d38c6609,18268
V_dc8538f864f74057a0908592d1d50fcd,29237
V_30592f1b0fd240b0a3f43143d6b9cf3d,6350
V_5d016f992ace47c9accdfb3db8f727f9,12217
V_47167e314cc24f4f900f4b4c20523f68,9335
V_baa18a7b3ea6402b9c6a2333344dfe0d,24816
V_4588d2acc26a4111b426301afefcb96c,9142
V_a5d1d8dab1c74090bd2421ede201e2bb,22048
V_xjtu-thls3018-7-4-4-4,34089
V_65bc9110fa074609ac50fc5469156f05,13413
V_xjtu-thls3018-2-2-2-2,34027
V_9616007699744590b025e647af8f3736,19655
V_6f06d25a13464f1e8f8364df3fd0f901,14624
V_24ad981fe1c44939a53fb3f34f11cc01,4873
V_89e9e7025033481e964d4aabebfc77d8,18086
V_6fc104dc8cf243f7ac7fafc6426daeec,14709
V_90b7b415a3174532a2d8cae7ea4fdc2c,18965
V_67016de4d17d4d4ca6aa6e45400ef821,13591
V_4d06a42270074160af4f90d176683b35,10080
V_790f37f7b4054796afde9a7d62b5dbb6,15930
V_73f6b11e199b45feb4f0ab7d5f2197da,15266
V_31757785fb1d4e6e984be520bc42c0db,6505
V_c1e72ecab26347ac836458b828fe7c8f,25824
V_d55a5a8112894e8b8aac2831e1e84375,28344
V_ef2899216a184c27b88d4c28134af46f,31678
V_52ece42aac714a228062569e62e84a00,10864
V_52bc2535d41b4afda365f85654b8d6fe,10837
V_ae221b148aaa438d8bfbfd0260d260ca,23173
V_4313c62ac7e74394976965c3e75c9936,8812
V_463ab3d86e654c418a667091b85ebabf,9238
V_f8147745c2fc4a37a567b0a201fd688c,32858
V_fa02eb0fed1240bb807cf42b300ceb4c,33133
V_d058ea2956d34d85ae5d9e9f3b393299,27680
V_31f103bc15cf4f829f675e0c13f2e19f,6566
V_c5a0d125388749008bd7512f1f167dcd,26286
V_4618821dc942492f8bed557729f17dc3,9222
V_65f1dcabf86a43ecb4eb0ffba650ce25,13450
V_d7940711cd1045f79f02b76d3de665e1,28614
V_cce6a123573d451fa5ef0f7c75683985,27212
V_0fc925cc0b5d47cea17c401db7eefeca,2126
V_c3f0b2364f5f4814aa5fbb2f7f822cc4,26069
V_a5590f2803c74524808d80539dc967d3,21984
V_a3700b6e1adb4bbf8f7c9b87127fd4b8,21750
V_0f422e3e0c4843faaf6e19f573c01d47,2034
V_32c7abf83fd14190ae9560b31bee69bd,6678
V_ccd9bce6e07246e2a48db4c6fe2ea0f2,27201
V_e8b01b2c62734475ba9d308f83fe7297,30827
V_xjtu-C00204-4-1-2,33974
V_8ee90c4c78af4a94bd68288dc2e65747,18718
V_bec246134983451f82072e1012bcd539,25384
V_3cb27ba720dd412c9e398120b686c2ea,7957
V_23a52fb62576440e838cf85e00581f6b,4743
V_d1f359dc4de94b6d82043b93ec57766b,27894
V_8a3479a0172f468d9e6ff29f64344ca8,18127
V_342bc4b141f44493a0754f8bd98e15ef,6858
V_82769d46784e4405a282ae8fcc662286,17102
V_0b2c7e8bccf44dcfa29731f7b7b3424b,1461
V_e28512b4966942ef8b1d341f6530f934,30013
V_5f5a2aa01c3a41bdabdab8ba3f592bd9,12549
V_89349ad3040d4118a701694ce4ce5b30,17992
V_eaa7f686c5a64ff09f2fba69b27c1830,31093
V_6b088af9d66f4d9499756d28ce98de8b,14093
V_230a7849dca847e7951cae81e4ece529,4670
V_468b17e15cea40b6b5560504eed8d94f,9266
V_df4f03c8f5614a86bc1591f5641a6389,29574
V_b398870d61ab497095c72293ad4cfefc,23901
V_460a225c09424df9b91f080076ebf229,9217
V_465742e7f5664efa8865ce8db1d6d118,9252
V_7f156525b90d49b3a2ecee2ce5138816,16687
V_8735f1d0b1784b3ab755cfdab87d84d6,17742
V_06e1b2ae782d4d3b9ab1233bc598cfc0,900
V_f5069a6404694940bcd7393bad5b23fb,32473
V_c911c6563aec4dbcb9eeb8ff24f11037,26738
V_d3b5895f6b554128b658de1e98c05e00,28126
V_0aa54d058999421985c2c2188cf5e080,1401
